imageUrl,title,description,category,tags
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234595/311.webp,Minecraft,An immersive gaming wallpaper featuring Minecraft. Features tiny takeover and 2026 games. Perfect for desktop and mobile screens.,games,Tiny Takeover|2026 Games
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234609/312.webp,Surreal,A vibrant anime wallpaper featuring Surreal. Features underwater city and whale. Perfect for desktop and mobile screens.,anime,Underwater city|Whale|Fishes|Cherry blossom|Anime girl|Japanese girl|Aesthetic
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234602/313.webp,Daredevil: Born Again,A cinematic movie wallpaper featuring Daredevil: Born Again. Features season 2 and 2026 series. Perfect for desktop and mobile screens.,movies,Season 2|2026 series
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234615/314.webp,Misono Mika,A vibrant anime wallpaper featuring Misono Mika. Features blue archive and anime girl. Perfect for desktop and mobile screens.,anime,Blue Archive|Anime girl|Purple aesthetic
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234617/315.webp,Ducati Superleggera V4 Centenario,A dark aesthetic wallpaper featuring Ducati Superleggera V4 Centenario. Features 2027 and dark background. Perfect for desktop and mobile screens.,black-dark,2027|Dark background|Sports bikes
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234618/316.webp,Alex (Street Fighter),An immersive gaming wallpaper featuring Alex (Street Fighter). Features street fighter 6 and 2026 games. Perfect for desktop and mobile screens.,games,Street Fighter 6|2026 Games
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234617/317.webp,Zendaya,A stylish portrait wallpaper featuring Zendaya. Features oscar party and elegant. Perfect for desktop and mobile screens.,people,Oscar party|Elegant|Portrait
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234618/318.webp,Novitec Lamborghini Revuelto,A premium automotive wallpaper featuring Novitec Lamborghini Revuelto. Features 2026 and lamborghini revuelto. Perfect for desktop and mobile screens.,cars,2026|Lamborghini Revuelto
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234625/319.webp,Nicholas Galitzine,A cinematic movie wallpaper featuring Nicholas Galitzine. Features prince adam and masters of the universe (2026). Perfect for desktop and mobile screens.,movies,Prince Adam|Masters of the Universe (2026)|He-Man
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234625/320.webp,Minecraft Live,An immersive gaming wallpaper featuring Minecraft Live. Features key art and 2026 games. Perfect for desktop and mobile screens.,games,Key Art|2026 Games
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234627/321.webp,Okarun (Ken Takakura),A vibrant anime wallpaper featuring Okarun (Ken Takakura). Features dandadan and dark red. Perfect for desktop and mobile screens.,anime,Dandadan|Dark red|Dark background
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234630/322.webp,Solid Snake,An immersive gaming wallpaper featuring Solid Snake. Features rainbow six siege and metal gear solid. Perfect for desktop and mobile screens.,games,Rainbow Six Siege|Metal Gear Solid|2026 Games
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234647/323.webp,Mercedes-Maybach S 580 Night Series,A premium automotive wallpaper featuring Mercedes-Maybach S 580 Night Series. Features 2026 and mercedes-maybach s 580. Perfect for desktop and mobile screens.,cars,2026|Mercedes-Maybach S 580
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234635/324.webp,The Super Mario Galaxy Movie,A cinematic movie wallpaper featuring The Super Mario Galaxy Movie. Features movie poster and 2026 movies. Perfect for desktop and mobile screens.,movies,Movie poster|2026 Movies|Animation movies
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234640/325.webp,Sekiro: No Defeat,A vibrant anime wallpaper featuring Sekiro: No Defeat. Features 2026 and anime series. Perfect for desktop and mobile screens.,anime,2026|Anime series|Anime poster
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234642/326.webp,Genesis X Gran Equator Concept,A premium automotive wallpaper featuring Genesis X Gran Equator Concept. Features desert and futuristic. Perfect for desktop and mobile screens.,cars,Desert|Futuristic
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234642/327.webp,Akaza,A vibrant anime wallpaper featuring Akaza. Features intense and demon slayer: kimetsu no yaiba infinity castle. Perfect for desktop and mobile screens.,anime,Intense|Demon Slayer: Kimetsu No Yaiba Infinity Castle
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234671/328.webp,Kafka Hibino,A vibrant anime wallpaper featuring Kafka Hibino. Features illustration and kaiju no. 8. Perfect for desktop and mobile screens.,anime,Illustration|Kaiju No. 8
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234657/329.webp,Audi RS 3 Sedan,A dark aesthetic wallpaper featuring Audi RS 3 Sedan. Features 2026 and dark background. Perfect for desktop and mobile screens.,black-dark,2026|Dark background
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234659/330.webp,Bentley Continental GT Speed Convertible,A premium automotive wallpaper featuring Bentley Continental GT Speed Convertible. Features the virtuoso collection and 2026. Perfect for desktop and mobile screens.,cars,The Virtuoso Collection|2026
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234673/331.webp,Girlset,A music-inspired wallpaper featuring Girlset. Features little miss and colorful. Perfect for desktop and mobile screens.,music,Little Miss|Colorful|Vibrant
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234697/332.webp,Stranger Than Heaven,An immersive gaming wallpaper featuring Stranger Than Heaven. Features key art and 2027 games. Perfect for desktop and mobile screens.,games,Key Art|2027 Games
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234692/333.webp,Windows 10,A sleek technology-inspired wallpaper featuring Windows 10. Features dark theme and windows logo. Perfect for desktop and mobile screens.,technology,Dark theme|Windows logo|Dark background
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234682/334.webp,Serious Sam: Shatterverse,An immersive gaming wallpaper featuring Serious Sam: Shatterverse. Features key art and 2026 games. Perfect for desktop and mobile screens.,games,Key Art|2026 Games
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234698/335.webp,Porsche Taycan Turbo GT,A premium automotive wallpaper featuring Porsche Taycan Turbo GT. Features formula e world championship and 2026. Perfect for desktop and mobile screens.,cars,Formula E World Championship|2026|Electric Race Cars
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234681/336.webp,Marshmello,A high-quality wallpaper featuring Marshmello. Features minimalist and material design. Perfect for desktop and mobile screens.,minimal,Minimalist|Material Design|White background|Black and White
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234707/337.webp,Lamborghini Revuelto,A premium automotive wallpaper featuring Lamborghini Revuelto. Features novitec and 2026. Perfect for desktop and mobile screens.,cars,Novitec|2026
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234708/338.webp,Mercedes-AMG F1 W17 E Performance,A premium automotive wallpaper featuring Mercedes-AMG F1 W17 E Performance. Features 2026 and formula one cars. Perfect for desktop and mobile screens.,cars,2026|Formula One cars
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234709/339.webp,Yuna (ITZY),A music-inspired wallpaper featuring Yuna (ITZY). Features ice cream. Perfect for desktop and mobile screens.,music,Ice cream
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234709/340.webp,Mercedes-Maybach S 680,A premium automotive wallpaper featuring Mercedes-Maybach S 680. Features 2026 and mercedes-maybach s-class. Perfect for desktop and mobile screens.,cars,2026|Mercedes-Maybach S-Class
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234713/341.webp,Ducati Superleggera V4 Centenario,A dark aesthetic wallpaper featuring Ducati Superleggera V4 Centenario. Features dark background and 2027. Perfect for desktop and mobile screens.,black-dark,Dark background|2027|Sports bikes
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234714/342.webp,Minecraft Live,An immersive gaming wallpaper featuring Minecraft Live. Features 2026 and game art. Perfect for desktop and mobile screens.,games,2026|Game Art
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234715/343.webp,Daredevil: Born Again,A cinematic movie wallpaper featuring Daredevil: Born Again. Features 2026 and season 2. Perfect for desktop and mobile screens.,movies,2026|Season 2|Marvel Comics|2026 series
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234722/344.webp,Ch&#039;en the Dawnstreak,A vibrant anime wallpaper featuring Ch&#039;en the Dawnstreak. Features arknights and anime girl. Perfect for desktop and mobile screens.,anime,Arknights|Anime girl
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234731/345.webp,BTS,A music-inspired wallpaper featuring BTS. Features arirang and 2026. Perfect for desktop and mobile screens.,music,Arirang|2026|K-Pop singers
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234767/346.webp,Bentley Bentayga EWB Artenara Edition,A premium automotive wallpaper featuring Bentley Bentayga EWB Artenara Edition. Features 2026 and bentley bentayga ewb. Perfect for desktop and mobile screens.,cars,2026|Bentley Bentayga EWB|Night|Urban
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234739/347.webp,Triumph Daytona 660,A high-performance motorcycle wallpaper featuring Triumph Daytona 660. Features 2026 and sports bikes. Perfect for desktop and mobile screens.,bikes,2026|Sports bikes
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234742/348.webp,Dodge Charger RT,A premium automotive wallpaper featuring Dodge Charger RT. Features 2026 and blue car. Perfect for desktop and mobile screens.,cars,2026|Blue car
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234767/349.webp,Audi A6 TFSI quattro,A premium automotive wallpaper featuring Audi A6 TFSI quattro. Features 2026. Perfect for desktop and mobile screens.,cars,2026
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234777/350.webp,Racing Bulls VCARB 03,A premium automotive wallpaper featuring Racing Bulls VCARB 03. Features 2026 and japanese grand prix. Perfect for desktop and mobile screens.,cars,2026|Japanese Grand Prix|Formula One cars|Dark background
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234783/351.webp,Pompompurin,A high-quality wallpaper featuring Pompompurin. Features cute cartoon and stripes. Perfect for desktop and mobile screens.,cute,Cute cartoon|Stripes|Kawaii cartoon|Sanrio
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234778/352.webp,Mercedes-Maybach S 680,A premium automotive wallpaper featuring Mercedes-Maybach S 680. Features 2026. Perfect for desktop and mobile screens.,cars,2026
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234776/353.webp,Lamborghini Essenza SCV12,A premium automotive wallpaper featuring Lamborghini Essenza SCV12. Features hypercar and track cars. Perfect for desktop and mobile screens.,cars,Hypercar|Track cars
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234778/354.webp,BMW i3 50 xDrive,A premium automotive wallpaper featuring BMW i3 50 xDrive. Features 2026 and electric cars. Perfect for desktop and mobile screens.,cars,2026|Electric cars
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234798/355.webp,Bentley Bentayga EWB Azure Boodles,A premium automotive wallpaper featuring Bentley Bentayga EWB Azure Boodles. Features 2026 and bentley bentayga ewb azure. Perfect for desktop and mobile screens.,cars,2026|Bentley Bentayga EWB Azure
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234788/356.webp,Subaru WRX AWD Club Spec Evo,A premium automotive wallpaper featuring Subaru WRX AWD Club Spec Evo. Features 2026 and subaru wrx. Perfect for desktop and mobile screens.,cars,2026|Subaru WRX
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234791/357.webp,Nissan Z,A premium automotive wallpaper featuring Nissan Z. Features 2027. Perfect for desktop and mobile screens.,cars,2027
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234791/358.webp,Fortnite Battle Royale,An immersive gaming wallpaper featuring Fortnite Battle Royale. Features 2026 games and online games. Perfect for desktop and mobile screens.,games,2026 Games|Online games
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234791/359.webp,Daredevil: Born Again,A cinematic movie wallpaper featuring Daredevil: Born Again. Features dark red and artwork. Perfect for desktop and mobile screens.,movies,Dark red|Artwork|Season 2|2026 Games
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234810/360.webp,Three Sword Style,A vibrant anime wallpaper featuring Three Sword Style. Features roronoa zoro and one piece. Perfect for desktop and mobile screens.,anime,Roronoa Zoro|One Piece|Illustration
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234813/361.webp,Gunther Werks Turbo Vanta,A premium automotive wallpaper featuring Gunther Werks Turbo Vanta. Features 2026 and porsche 911. Perfect for desktop and mobile screens.,cars,2026|Porsche 911
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234809/362.webp,Deva Cassel,A stylish portrait wallpaper featuring Deva Cassel. Perfect for desktop and mobile screens.,people,Portrait|Italian model
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234807/363.webp,Deva Cassel,A stylish portrait wallpaper featuring Deva Cassel. Features italian model and photoshoot. Perfect for desktop and mobile screens.,people,Italian model|Photoshoot
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234823/364.webp,Karl Urban,A dark aesthetic wallpaper featuring Karl Urban. Features johnny cage and mortal kombat ii. Perfect for desktop and mobile screens.,black-dark,Johnny Cage|Mortal Kombat II|2026 Movies|Dark background
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234829/365.webp,Miley Cyrus,A stylish portrait wallpaper featuring Miley Cyrus. Features variety and 2026. Perfect for desktop and mobile screens.,people,Variety|2026|Photoshoot
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234817/366.webp,Johnny Cage,A dark aesthetic wallpaper featuring Johnny Cage. Features karl urban and mortal kombat ii. Perfect for desktop and mobile screens.,black-dark,Karl Urban|Mortal Kombat II|2026 Movies|Dark background
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782234823/367.webp,Shattered glass,A modern abstract wallpaper featuring Shattered glass. Features red background and broken screen. Perfect for desktop and mobile screens.,abstract,Red background|Broken screen
